name,link,date,tags,author
"Справу київської посадовиці, яка закуповувала овочерізки для укриттів, передали до суду ",https://hromadske.ua/posts/spravu-kiyivskoyi-posadovici-yaka-zakupovuvala-ovocherizki-dlya-ukrittiv-peredali-do-sudu,2024-01-22 13:26:22+02:00,"['суд', 'корупція', 'закупівлі', 'обвинувальний акт', 'укриття']",Юстина Лісова
"«Вирішили, що можуть стати успішними»: Вигівський пояснив, які поліціянти стали зрадниками",https://hromadske.ua/posts/virishili-sho-mozhut-stati-uspishnimi-vigivskij-poyasniv-yaki-policiyanti-stali-zradnikami,2024-01-22 13:24:44+02:00,"['Нацполіція', 'російсько-українська війна', 'колаборант', 'зрадники']",Вікторія Коломієць
Прокуратура проситиме призначити Гринкевичу-молодшому арешт — глава ДБР,https://hromadske.ua/posts/prokuratura-prositime-priznachiti-grinkevichu-molodshomu-aresht-glava-dbr,2024-01-22 13:17:17+02:00,[],Ірина Сітнікова
Підозри в корупції отримали 7 посадовців Міноборони — генпрокурор,https://hromadske.ua/posts/pidozri-u-korupciyi-otrimali-7-posadovciv-minoboroni-genprokuror,2024-01-22 12:59:30+02:00,"['корупція', 'Офіс генпрокурора', 'Міноборони']",Ірина Сітнікова
Вулична злочинність під час повномасштабної війни знизилася на 20-30%. З чим це повʼязано?,https://hromadske.ua/posts/vulichna-zlochinnist-pid-chas-vijni-znizilasya-na-20-30-z-chim-ce-povyazano,2024-01-22 12:29:55+02:00,"['Нацполіція', 'злочинність', 'комендантська година']",Вікторія Коломієць
Стали відомі члени журі нацвідбору на «Євробачення-2024». У голосуванні взяли участь понад 720 тисяч українців,https://hromadske.ua/posts/stali-vidomi-chleni-zhuri-na-nacvidbir-yevrobachennya-2024-u-golosuvanni-vzyali-uchast-ponad-720-tisyach-ukrayinciv,2024-01-22 12:22:38+02:00,['Євробачення'],Ірина Сітнікова
"Уночі згорів заміський будинок, який належить бізнесмену Мазепі (ДОПОВНЕНО)",https://hromadske.ua/posts/na-chernigivshini-vnochi-zgoriv-budinok-yakij-nibito-nalezhit-biznesmenu-mazepi,2024-01-22 11:52:56+02:00,"['пожежа', 'Чернігівська область']",Ірина Сітнікова
Чи слід залучити поліціянтів до вручення повісток? Відповідає голова Нацполіції,https://hromadske.ua/posts/ochilnik-nacpoliciyi-vislovivsya-shodo-ideyi-zaluchennya-policiyantiv-do-rozdachi-povistok,2024-01-22 11:42:22+02:00,"['Нацполіція', 'повістки', 'поліцейські']",Вікторія Коломієць
Романа Гринкевича затримали в Одесі: він готувався виїхати за кордон,https://hromadske.ua/posts/romana-grinkevicha-zatrimali-pri-sprobi-peretinu-kordonu,2024-01-22 11:36:19+02:00,"['затримання', 'Одеса', 'Міноборони', 'Незаконний перетин кордону', 'постачання', 'перетин кордону']",Маркіян Климковецький
Поліція задокументувала понад сотню тисяч воєнних злочинів рф — Вигівський,https://hromadske.ua/posts/rozsliduvali-ponad-sotnyu-tisyach-zlochiniv-rf-vigivskij-ociniv-efektivnist-policiyantiv-pid-chas-vijni,2024-01-22 11:16:23+02:00,"['Нацполіція', 'воєнні злочини', 'російсько-українська війна']",Вікторія Коломієць
росія втратила в повномасштабній війні вже 374 тисячі своїх солдатів — Генштаб ЗСУ,https://hromadske.ua/posts/rosiya-vtratila-v-povnomasshtabnij-vijni-vzhe-374-tisyachi-svoyih-soldativ-genshtab-zsu,2024-01-19 08:55:58+02:00,"['росія', 'російсько-українська війна', 'втрати']",Вікторія Коломієць
"За добу — майже 130 боєзіткнень, уражено два пункти управління рф: ситуація на фронті",https://hromadske.ua/posts/za-dobu-vidbulosya-majzhe-130-boyezitknen-urazheno-dva-punkti-upravlinnya-rf-situaciya-na-fronti,2024-01-19 08:38:48+02:00,"['російсько-українська війна', 'Генштаб ЗСУ']",Маркіян Климковецький
"У росії розробляють аналог іранського дрона Shahed, вже тривають випробування",https://hromadske.ua/posts/u-rosiyi-rozroblyayut-analog-iranskogo-drona-shahed-vzhe-trivayut-viproduvannya-isw,2024-01-19 08:35:16+02:00,"['безпілотники', 'ISW', 'Shahed']",Вікторія Коломієць
Конгрес США схвалив законопроєкт про тимчасове фінансування для уникнення шатдауну,https://hromadske.ua/posts/kongres-ssha-shvaliv-zakonoproyekt-pro-timchasove-finansuvannya-dlya-uniknennya-shatdaunu,2024-01-19 02:26:27+02:00,"['США', 'Конгрес США', 'шатдаун', 'Палата представників США']",Ярослав Герасименко
"Румунський уряд оголосив про поступки аграріям і перевізникам, які блокують кордон з Україною",https://hromadske.ua/posts/rumunskij-uryad-ogolosiv-pro-postupki-agrariyam-i-pereviznikam-yaki-blokuyut-kordon-z-ukrayinoyu,2024-01-19 01:55:05+02:00,"['блокада', 'Румунія', 'кордон', 'фермери', 'перевізники']",Юстина Лісова
"Компанія Мазепи підтвердила його затримання й обшуки. Кажуть, силовики увірвалися, вибивши двері",https://hromadske.ua/posts/kompaniya-mazepi-pidtverdila-jogo-zatrimannya-j-obshuki-kazhut-siloviki-uvirvalisya-vibivshi-dveri,2024-01-19 01:25:31+02:00,"['обшуки', 'ДБР']",Ярослав Герасименко
Лавреатка літературної премії Японії використовувала ChatGPT для свого твору. Так планує робити й надалі ,https://hromadske.ua/posts/lavreatka-literaturnoyi-premiyi-yaponiyi-vikoristovuvala-chatgpt-dlya-svogo-tvoru-tak-planuye-robiti-j-nadali,2024-01-19 01:06:35+02:00,"['література', 'Японія', 'штучний інтелект', 'ChatGPT']",Юстина Лісова
росія застосувала проти України 4-тонну протикорабельну ракету 1960-х років — Defence Express,https://hromadske.ua/posts/rosiya-zastosuvala-proti-ukrayini-4-tonnu-protikorabelnu-raketu-1960-h-rokiv-defence-express,2024-01-19 00:54:47+02:00,"['ракета', 'російсько-українська війна']",Ярослав Герасименко
Мінекономіки запропонувало ООН долучитись до програми «єОселя»,https://hromadske.ua/posts/minekonomiki-zaproponuvalo-oon-doluchitis-do-programi-yeoselya,2024-01-19 00:09:24+02:00,"['міністерство економіки', 'житло', 'іпотека', 'російсько-українська війна']",Ярослав Герасименко
Суд обрав запобіжний захід фігурантам справи Гринкевича: їх триматимуть під вартою,https://hromadske.ua/posts/sud-obrav-zapobizhnij-zahid-odnomu-z-figurantiv-spravi-grinkevicha-jogo-trimatimut-pid-vartoyu,2024-01-19 00:05:36+02:00,"['запобіжний захід', 'Міноборони', 'постачання']",Юстина Лісова
"Два університети Києва харчують військових за вищими цінами, ніж компанії Гринкевича — «Наші гроші»",https://hromadske.ua/posts/dva-universiteti-kiyeva-harchuyut-vijskovih-za-vishimi-cinami-nizh-kompaniyi-grinkevicha-nashi-groshi,2024-01-18 23:43:21+02:00,"['університет', 'військовослужбовці', 'харчування військових', '«Наші гроші»', 'Міноборони', 'контракт', 'нау', 'КНУ імені Тараса Шевченка']",Юстина Лісова
